quartile,wordID,finalRole,entropy,id
1,word3,finalSpeaker,1.9584588719463196,game101
4,word6,finalSpeaker,2.0673842934778497,game102
1,word4,finalListener,1.786158888518929,game101
4,word7,finalListener,0.797219851197296,game102
1,word4,finalSpeaker,1.9672949462098852,game101
4,word7,finalSpeaker,0.7916791079936065,game102
1,word5,finalListener,1.780052181250781,game101
4,word8,finalListener,2.0681148247547085,game102
1,word5,finalSpeaker,1.9561855904004541,game101
4,word8,finalSpeaker,2.068013955536721,game102
1,word6,finalListener,1.7873853547880383,game101
4,word9,finalListener,2.071137737978606,game102
1,word6,finalSpeaker,1.9145044642271032,game101
4,word9,finalSpeaker,2.073029257325484,game102
1,word7,finalListener,0.7142850636959359,game101
4,word10,finalListener,0.8095008596733979,game102
1,word7,finalSpeaker,0.6531464836106474,game101
4,word10,finalSpeaker,0.8013524071634242,game102
1,word8,finalListener,1.752723609144812,game101
4,word11,finalListener,2.065389790990711,game102
1,word8,finalSpeaker,1.9240657018437695,game101
4,word11,finalSpeaker,2.077967046767376,game102
1,word9,finalListener,0.6155319404328832,game101
4,word12,finalListener,2.0647418647569196,game102
1,word9,finalSpeaker,0.7938665706930251,game101
4,word12,finalSpeaker,2.0772885619497083,game102
1,word10,finalListener,1.7765103069902437,game101
4,word13,finalListener,2.0727929975843513,game102
1,word10,finalSpeaker,1.941169778013191,game101
4,word13,finalSpeaker,2.0739107156085175,game102
1,word11,finalListener,1.2300574571966583,game101
4,word14,finalListener,2.0718156489933017,game102
1,word11,finalSpeaker,1.1951488225712104,game101
4,word14,finalSpeaker,2.0698095928611457,game102
1,word12,finalListener,1.774816748606852,game101
4,word15,finalListener,0.8079582184171542,game102
1,word12,finalSpeaker,1.9330484429683739,game101
4,word15,finalSpeaker,0.8075313648416813,game102
1,word13,finalListener,0.7081288875421707,game101
4,word16,finalListener,2.0738279159356416,game102
1,word13,finalSpeaker,1.3883186843224644,game101
4,word16,finalSpeaker,2.0776621953711762,game102
1,word14,finalListener,0.41639273738471416,game101
5,word1,finalListener,2.0748778382840514,game102
1,word14,finalSpeaker,1.2149474303636545,game101
5,word1,finalSpeaker,2.0771727438495313,game102
1,word15,finalListener,1.7774935219368149,game101
5,word2,finalListener,2.0763119552587646,game102
1,word15,finalSpeaker,1.9624007490444138,game101
5,word2,finalSpeaker,2.078604996006958,game102
1,word16,finalListener,0.6241104410993933,game101
5,word3,finalListener,2.075010695007986,game102
1,word16,finalSpeaker,0.6610092613797911,game101
2,word1,finalListener,1.8577640765767547,game101
2,word1,finalSpeaker,2.001904375607903,game101
2,word2,finalListener,1.0481866553608097,game101
2,word2,finalSpeaker,0.8166211296913819,game101
2,word3,finalListener,1.862665769210092,game101
2,word3,finalSpeaker,1.9598764608554917,game101
5,word3,finalSpeaker,2.070894061928925,game102
2,word4,finalListener,0.6227510501409163,game101
5,word4,finalListener,0.8058379740231975,game102
2,word4,finalSpeaker,0.6449485305353818,game101
5,word4,finalSpeaker,0.8030123312732879,game102
2,word5,finalListener,1.8683261444618726,game101
5,word5,finalListener,2.076929567826381,game102
2,word5,finalSpeaker,1.9783848690143317,game101
5,word5,finalSpeaker,2.0752183096628745,game102
2,word6,finalListener,1.881368512187949,game101
5,word6,finalListener,2.0739264371154826,game102
2,word6,finalSpeaker,1.9700809825779046,game101
5,word6,finalSpeaker,2.071892445543398,game102
2,word7,finalListener,1.1202494265219478,game101
5,word7,finalListener,0.8116887971657099,game102
2,word7,finalSpeaker,0.7788009799548814,game101
5,word7,finalSpeaker,0.8118742386081135,game102
2,word8,finalListener,1.8917575935586846,game101
5,word8,finalListener,2.0756235873424447,game102
2,word8,finalSpeaker,1.943881064368171,game101
5,word8,finalSpeaker,2.0741327000145002,game102
2,word9,finalListener,0.9831594733443889,game101
5,word9,finalListener,2.0665480366448072,game102
2,word9,finalSpeaker,1.24734030477323,game101
5,word9,finalSpeaker,2.078114244945054,game102
2,word10,finalListener,1.8684365285254667,game101
5,word10,finalListener,0.8021195311306262,game102
5,word10,finalSpeaker,0.7999848695726001,game102
5,word11,finalListener,2.076764235059445,game102
2,word10,finalSpeaker,1.9565819706551453,game101
5,word11,finalSpeaker,2.0763218319239667,game102
2,word11,finalListener,0.5583183964211014,game101
5,word12,finalListener,2.0701772646859466,game102
2,word11,finalSpeaker,0.8864068890961195,game101
5,word12,finalSpeaker,2.0745788907581906,game102
2,word12,finalListener,1.853003199052173,game101
5,word13,finalListener,2.0783030246801086,game102
2,word12,finalSpeaker,1.9450290401262396,game101
5,word13,finalSpeaker,2.070863886374326,game102
2,word13,finalListener,0.6652181206530126,game101
5,word14,finalListener,2.0772061531869754,game102
2,word13,finalSpeaker,0.6657350241789578,game101
5,word14,finalSpeaker,2.075548130859509,game102
2,word14,finalListener,1.0091577979673108,game101
5,word15,finalListener,0.7922743986006228,game102
2,word14,finalSpeaker,1.1347830402365742,game101
5,word15,finalSpeaker,0.795241676608784,game102
2,word15,finalListener,1.8738446685772077,game101
5,word16,finalListener,2.0771107199415804,game102
2,word15,finalSpeaker,1.985047861483818,game101
5,word16,finalSpeaker,2.0754441084424533,game102
2,word16,finalListener,1.025979180896986,game101
2,word16,finalSpeaker,1.1579683167300574,game101
3,word1,finalListener,1.9939469626781012,game101
3,word1,finalSpeaker,1.8521031123218785,game101
3,word2,finalListener,0.42443667798301643,game101
3,word2,finalSpeaker,0.5645913393552764,game101
3,word3,finalListener,1.983474478214345,game101
3,word3,finalSpeaker,1.905708730564865,game101
3,word4,finalListener,0.4539493390417182,game101
3,word4,finalSpeaker,0.5135480122278555,game101
3,word5,finalListener,2.019908289855472,game101
3,word5,finalSpeaker,1.8588628116118635,game101
3,word6,finalListener,1.997083854323798,game101
3,word6,finalSpeaker,1.9091121737945431,game101
3,word7,finalListener,0.6804122248568895,game101
3,word7,finalSpeaker,0.8154972052982923,game101
3,word8,finalListener,0.9052889675571915,game101
3,word8,finalSpeaker,1.592075294021197,game101
3,word9,finalListener,0.49172295246257747,game101
3,word9,finalSpeaker,0.5690021731979367,game101
3,word10,finalListener,1.965794097031169,game101
3,word10,finalSpeaker,1.848573907932231,game101
3,word11,finalListener,0.45115638613967823,game101
3,word11,finalSpeaker,0.5516439315921091,game101
3,word12,finalListener,1.9978336710861813,game101
3,word12,finalSpeaker,1.8614390613473386,game101
3,word13,finalListener,0.5070734303965776,game101
3,word13,finalSpeaker,0.5967918096806177,game101
3,word14,finalListener,0.48944930002325693,game101
3,word14,finalSpeaker,1.1720369148611318,game101
3,word15,finalListener,2.019275133860933,game101
3,word15,finalSpeaker,1.8719382666799707,game101
3,word16,finalListener,2.0090075883329614,game101
3,word16,finalSpeaker,1.8760144862782802,game101
4,word1,finalListener,1.9248458392623067,game101
4,word1,finalSpeaker,2.0657636216990465,game101
4,word2,finalListener,1.179392615665261,game101
4,word2,finalSpeaker,0.40741438927571333,game101
4,word3,finalListener,1.935634460400459,game101
4,word3,finalSpeaker,2.0697398407857217,game101
4,word4,finalListener,0.5519744654282973,game101
4,word4,finalSpeaker,0.42906688442746144,game101
4,word5,finalListener,1.885526418930046,game101
4,word5,finalSpeaker,2.0710658293865265,game101
4,word6,finalListener,1.9382413019711813,game101
4,word6,finalSpeaker,2.0774677872857623,game101
4,word7,finalListener,0.520949106457603,game101
4,word7,finalSpeaker,0.42164067002073136,game101
4,word8,finalListener,0.44242626396902257,game101
4,word8,finalSpeaker,0.42472298142006265,game101
4,word9,finalListener,0.4758528780304361,game101
4,word9,finalSpeaker,0.410725283844493,game101
4,word10,finalListener,1.9190216023742304,game101
4,word10,finalSpeaker,2.0721468548344553,game101
4,word11,finalListener,0.48197643884738195,game101
4,word11,finalSpeaker,0.4351560040119367,game101
4,word12,finalListener,1.8608553852917316,game101
4,word12,finalSpeaker,2.069621775027143,game101
4,word13,finalListener,0.5691329648275332,game101
4,word13,finalSpeaker,0.4214943382206243,game101
4,word14,finalListener,0.5322364204921859,game101
4,word14,finalSpeaker,0.42871464481580096,game101
4,word15,finalListener,1.918769433951848,game101
4,word15,finalSpeaker,2.069590187760157,game101
4,word16,finalListener,1.9622810276361924,game101
4,word16,finalSpeaker,2.061671401910707,game101
5,word1,finalListener,2.0678005362196705,game101
5,word1,finalSpeaker,2.0760868114066438,game101
5,word2,finalListener,0.4249020919123316,game101
5,word2,finalSpeaker,0.4432590856975842,game101
5,word3,finalListener,2.0686919054825905,game101
5,word3,finalSpeaker,2.0709014859792028,game101
5,word4,finalListener,0.4153626119571545,game101
5,word4,finalSpeaker,0.43300876388342724,game101
5,word5,finalListener,2.076518340085049,game101
5,word5,finalSpeaker,2.0762092707675897,game101
5,word6,finalListener,2.072510479496289,game101
5,word6,finalSpeaker,2.0746763250518994,game101
5,word7,finalListener,0.4333036673510153,game101
5,word7,finalSpeaker,0.43927712513585443,game101
5,word8,finalListener,0.4263785378062261,game101
5,word8,finalSpeaker,0.42909728426341925,game101
5,word9,finalListener,0.42442406607323807,game101
5,word9,finalSpeaker,0.43306318609624683,game101
5,word10,finalListener,2.0708930038624334,game101
5,word10,finalSpeaker,2.077663227892795,game101
5,word11,finalListener,0.4334355599339265,game101
5,word11,finalSpeaker,0.43114354311253644,game101
5,word12,finalListener,2.074469637372672,game101
5,word12,finalSpeaker,2.0753164014629357,game101
5,word13,finalListener,0.402074633902644,game101
5,word13,finalSpeaker,0.43975149020136695,game101
5,word14,finalListener,0.42678234504417095,game101
5,word14,finalSpeaker,0.43003219217740546,game101
5,word15,finalListener,2.074930492423019,game101
5,word15,finalSpeaker,2.076780054200172,game101
5,word16,finalListener,2.073154345917237,game101
5,word16,finalSpeaker,2.072510796667728,game101
0,word1,finalListener,1.4377176320474652,game10
0,word1,finalSpeaker,1.4155249434775787,game10
0,word2,finalListener,2.0227758933078874,game10
0,word2,finalSpeaker,2.0100982836958736,game10
0,word3,finalListener,1.205530149032792,game10
0,word3,finalSpeaker,1.673229536758739,game10
0,word4,finalListener,1.4577227854339676,game10
0,word4,finalSpeaker,0.9867122777504653,game10
0,word5,finalListener,1.9839588895674827,game10
0,word5,finalSpeaker,2.0181751784821405,game10
0,word6,finalListener,2.01423652281647,game10
0,word6,finalSpeaker,2.013076578657328,game10
0,word7,finalListener,2.0006913760037897,game10
0,word7,finalSpeaker,2.010100045597095,game10
0,word8,finalListener,2.008149964592101,game10
0,word8,finalSpeaker,2.0109967747137167,game10
0,word9,finalListener,1.9883207472358566,game10
0,word9,finalSpeaker,2.022679630411795,game10
0,word10,finalListener,1.97253733894676,game10
0,word10,finalSpeaker,2.005014570290459,game10
0,word11,finalListener,1.9859761607994266,game10
0,word11,finalSpeaker,2.0124994055095686,game10
0,word12,finalListener,2.006944476578723,game10
0,word12,finalSpeaker,2.0304282241309948,game10
0,word13,finalListener,1.9734460763753394,game10
0,word13,finalSpeaker,2.0086566598588207,game10
0,word14,finalListener,1.5665851589308435,game10
0,word14,finalSpeaker,1.5831095308008578,game10
0,word15,finalListener,1.4377153463963868,game10
0,word15,finalSpeaker,1.4654061547426127,game10
0,word16,finalListener,0.8731999635685319,game10
0,word16,finalSpeaker,1.2904251492678367,game10
1,word1,finalListener,1.4808025097063815,game10
1,word1,finalSpeaker,0.8411536274736316,game10
1,word2,finalListener,1.9600262066174485,game10
1,word2,finalSpeaker,1.9055823757314907,game10
1,word3,finalListener,1.408757634552802,game10
1,word3,finalSpeaker,1.3325431593364383,game10
1,word4,finalListener,1.8853105339988483,game10
1,word4,finalSpeaker,1.1640676715414595,game10
1,word5,finalListener,1.9732129190598777,game10
1,word5,finalSpeaker,1.9628413502213158,game10
1,word6,finalListener,1.9907801477222131,game10
1,word6,finalSpeaker,1.9346527942136196,game10
1,word7,finalListener,1.507889148387761,game10
1,word7,finalSpeaker,1.1807386444487513,game10
1,word8,finalListener,1.9718840408668539,game10
1,word8,finalSpeaker,1.962683251212687,game10
1,word9,finalListener,1.3429476411477563,game10
1,word9,finalSpeaker,1.4201830299994365,game10
1,word10,finalListener,1.9979707959430202,game10
1,word10,finalSpeaker,1.9361126206807084,game10
1,word11,finalListener,1.99206702424131,game10
1,word11,finalSpeaker,1.9092500961897931,game10
1,word12,finalListener,1.9935996212211793,game10
1,word12,finalSpeaker,1.9157782949474647,game10
1,word13,finalListener,0.852530824604369,game10
1,word13,finalSpeaker,1.5759490231873796,game10
1,word14,finalListener,1.4621587688700013,game10
1,word14,finalSpeaker,1.4755895684642832,game10
1,word15,finalListener,1.2737079976032082,game10
1,word15,finalSpeaker,1.4289857344022971,game10
1,word16,finalListener,1.017662916978639,game10
1,word16,finalSpeaker,0.9665202021712896,game10
2,word1,finalListener,1.2318567630717812,game10
2,word1,finalSpeaker,1.3142207407479338,game10
2,word2,finalListener,2.0396203291329775,game10
2,word2,finalSpeaker,1.895384804167309,game10
2,word3,finalListener,1.109836498913451,game10
2,word3,finalSpeaker,1.2222434503958388,game10
2,word4,finalListener,1.2353081145244942,game10
2,word4,finalSpeaker,1.4802224625700566,game10
2,word5,finalListener,2.040272191288022,game10
2,word5,finalSpeaker,1.885558111077493,game10
2,word6,finalListener,2.052096296911477,game10
2,word6,finalSpeaker,1.8897026081472346,game10
2,word7,finalListener,2.0360219727209485,game10
2,word7,finalSpeaker,1.871589927337447,game10
2,word8,finalListener,2.0260790419683716,game10
2,word8,finalSpeaker,1.8853995151215148,game10
2,word9,finalListener,1.242683800046517,game10
2,word9,finalSpeaker,1.2095194647984489,game10
2,word10,finalListener,2.0381469272064825,game10
2,word10,finalSpeaker,1.9026050320073917,game10
2,word11,finalListener,2.018716083933627,game10
2,word11,finalSpeaker,1.90500950234709,game10
2,word12,finalListener,2.014725113990518,game10
2,word12,finalSpeaker,1.9073523072049945,game10
2,word13,finalListener,1.8141927874375463,game10
2,word13,finalSpeaker,1.5002776892018312,game10
2,word14,finalListener,1.3272514217578986,game10
2,word14,finalSpeaker,1.4958673848212825,game10
2,word15,finalListener,2.0413169422927244,game10
2,word15,finalSpeaker,1.8920518646227287,game10
2,word16,finalListener,0.9538674158241124,game10
2,word16,finalSpeaker,0.6917463771121004,game10
3,word1,finalListener,0.6961847880857788,game10
3,word1,finalSpeaker,1.3819634582494933,game10
3,word2,finalListener,1.797163290705113,game10
3,word2,finalSpeaker,1.839390781458378,game10
3,word3,finalListener,0.89267967269748,game10
3,word3,finalSpeaker,0.7615593110269685,game10
3,word4,finalListener,0.7391189706349165,game10
3,word4,finalSpeaker,0.6231859029297072,game10
3,word5,finalListener,1.7684034699287452,game10
3,word5,finalSpeaker,1.8466650841483114,game10
3,word6,finalListener,1.755595630713743,game10
3,word6,finalSpeaker,1.869571870494699,game10
3,word7,finalListener,1.7917583443271021,game10
3,word7,finalSpeaker,1.8969793951399783,game10
3,word8,finalListener,1.790921203104329,game10
3,word8,finalSpeaker,1.8691174146515097,game10
3,word9,finalListener,0.917949426372376,game10
3,word9,finalSpeaker,0.8907679171434739,game10
3,word10,finalListener,1.7362245868328117,game10
3,word10,finalSpeaker,1.7364608200215723,game10
3,word11,finalListener,1.7917256498830596,game10
3,word11,finalSpeaker,1.8482545335260665,game10
3,word12,finalListener,1.8234052199500828,game10
3,word12,finalSpeaker,1.8382259715373424,game10
3,word13,finalListener,1.8382203240880521,game10
3,word13,finalSpeaker,1.8847787959567388,game10
3,word14,finalListener,1.7307147176354425,game10
3,word14,finalSpeaker,1.0680659341083585,game10
3,word15,finalListener,1.705094575798572,game10
3,word15,finalSpeaker,0.6351270657359854,game10
3,word16,finalListener,0.7149550871221184,game10
3,word16,finalSpeaker,0.5906648564487441,game10
4,word1,finalListener,1.994429356872019,game10
4,word1,finalSpeaker,1.8357024276282188,game10
4,word2,finalListener,1.9604272852148743,game10
4,word2,finalSpeaker,1.8129306010037056,game10
4,word3,finalListener,0.8771411680824772,game10
4,word3,finalSpeaker,0.6457804365561147,game10
4,word4,finalListener,0.5877391234527125,game10
4,word4,finalSpeaker,0.6123693456805506,game10
4,word5,finalListener,1.0352828848218605,game10
4,word5,finalSpeaker,1.2208173040559607,game10
4,word6,finalListener,1.9640480077419749,game10
4,word6,finalSpeaker,1.8314183839762512,game10
4,word7,finalListener,1.974571578482966,game10
4,word7,finalSpeaker,1.8155454997592844,game10
4,word8,finalListener,2.026894283225376,game10
4,word8,finalSpeaker,1.8547440199139174,game10
4,word9,finalListener,0.7278757003109697,game10
4,word9,finalSpeaker,0.7113699893585463,game10
4,word10,finalListener,1.9742717194664,game10
4,word10,finalSpeaker,1.8749372334414154,game10
4,word11,finalListener,1.0070173993138247,game10
4,word11,finalSpeaker,1.1111705118728388,game10
4,word12,finalListener,2.0048737784601633,game10
4,word12,finalSpeaker,1.8243818935796359,game10
4,word13,finalListener,1.9794029330583562,game10
4,word13,finalSpeaker,1.856262090218753,game10
4,word14,finalListener,0.5288869112362748,game10
4,word14,finalSpeaker,0.5793602395675876,game10
4,word15,finalListener,1.9993042046483356,game10
4,word15,finalSpeaker,1.7766281916931437,game10
4,word16,finalListener,0.7025822029065465,game10
4,word16,finalSpeaker,0.7783051223063386,game10
5,word1,finalListener,1.3343258965268805,game10
5,word1,finalSpeaker,0.6192370614414666,game10
5,word2,finalListener,1.9533347727888961,game10
5,word2,finalSpeaker,1.9392308550338637,game10
5,word3,finalListener,0.6906330336130517,game10
5,word3,finalSpeaker,0.7876810587060674,game10
5,word4,finalListener,1.058778456466872,game10
5,word4,finalSpeaker,1.0646914223188508,game10
5,word5,finalListener,1.1633568343816452,game10
5,word5,finalSpeaker,1.2526866646064518,game10
5,word6,finalListener,1.9863243163536906,game10
5,word6,finalSpeaker,1.9338466148631348,game10
5,word7,finalListener,1.9574061853460778,game10
5,word7,finalSpeaker,1.9235095907345627,game10
5,word8,finalListener,1.957057963446449,game10
5,word8,finalSpeaker,1.9425383102790665,game10
5,word9,finalListener,0.6404234412574688,game10
5,word9,finalSpeaker,1.2437581975312946,game10
5,word10,finalListener,1.9453289735987294,game10
5,word10,finalSpeaker,1.9765601890248004,game10
5,word11,finalListener,1.9501798002491253,game10
5,word11,finalSpeaker,1.956173856998801,game10
5,word12,finalListener,1.1924470233860403,game10
5,word12,finalSpeaker,1.2458643014191066,game10
5,word13,finalListener,1.9876670814263842,game10
5,word13,finalSpeaker,1.9701356753948804,game10
5,word14,finalListener,1.1948572997936049,game10
5,word14,finalSpeaker,0.6575735940223975,game10
5,word15,finalListener,1.292979772156857,game10
5,word15,finalSpeaker,1.2255915332822476,game10
5,word16,finalListener,0.8147527091593628,game10
5,word16,finalSpeaker,0.8290286905437044,game10
0,word1,finalListener,1.002225594680999,game1
0,word1,finalSpeaker,1.1252793890902233,game1
0,word2,finalListener,1.98353040159606,game1
0,word2,finalSpeaker,1.9521044962286282,game1
0,word3,finalListener,1.9829090459285954,game1
0,word3,finalSpeaker,1.8878453354066358,game1
0,word4,finalListener,1.1238103263747883,game1
0,word4,finalSpeaker,1.8163209684224682,game1
0,word5,finalListener,1.9690751976341903,game1
0,word5,finalSpeaker,1.9282869521622223,game1
0,word6,finalListener,1.9795339105269334,game1
0,word6,finalSpeaker,1.8882940866395386,game1
0,word7,finalListener,1.2470487769919136,game1
0,word7,finalSpeaker,1.3660495862362632,game1
0,word8,finalListener,0.8502323181346112,game1
0,word8,finalSpeaker,0.911565029793129,game1
0,word9,finalListener,1.1041254269299952,game1
0,word9,finalSpeaker,1.179197360771175,game1
0,word10,finalListener,2.0161626608616885,game1
0,word10,finalSpeaker,1.905001063367691,game1
0,word11,finalListener,0.5862078034639872,game1
0,word11,finalSpeaker,0.7157621585282717,game1
0,word12,finalListener,1.9766289798900962,game1
0,word12,finalSpeaker,1.9278507115612284,game1
