iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849074562	square	mixed	redSquare1	40	gege	4657	6	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849096252	square	mixed	redSquares	41	niha	4534	6	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849124652	square	mixed	blueSquares	43	kumu	7640	7	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849139307	square	mixed	redSquares	44	niha	3865	7	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849162307	square	mixed	blueSquare2	45	kala	11317	6	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849185436	square	mixed	redSquare1	46	gege	4267	7	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849203067	square	mixed	blueSquare2	47	kala	4841	7	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849217365	square	mixed	redSquare2	48	gigo	4201	7	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849245483	square	mixed	redSquares	49	niha	8399	8	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849260311	square	mixed	blueSquares	50	kumu	5559	8	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849283615	square	mixed	redSquare1	51	gigo	9533	8	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849301088	square	mixed	blueSquare1	52	kika	7694	8	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849324300	square	mixed	redSquare1	53	gege	6775	9	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849345460	square	mixed	redSquares	55	niha	4758	9	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849362760	square	mixed	blueSquare2	56	kala	7662	8	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849386750	square	mixed	blueSquare1	57	kala	10123	9	drop
experiment2_pilot	3797-8ecabe43-ba6c-4bfb-9abd-35af3ed83184	1531849408865	square	mixed	blueSquare2	58	kala	12731	9	drop
