iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850790100	square	mixed	blueSquare2	18	wiho	8640	2	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850825712	square	mixed	redSquares	19	koki	15642	2	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850839001	square	mixed	redSquare2	20	keha	3196	3	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850847685	square	mixed	redSquare1	21	koki	2183	3	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850858602	square	mixed	redSquares	22	koki	3633	3	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850867948	square	mixed	blueSquares	23	koki	3233	3	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850881965	square	mixed	blueSquare2	24	wiho	6326	3	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850928796	square	mixed	redSquare2	25	koki	16872	4	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850952635	square	mixed	blueSquare1	26	wamu	11654	4	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850970009	square	mixed	redSquares	27	keha	1976	4	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850989797	square	mixed	redSquare1	28	mepe	3859	4	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851033893	square	mixed	blueSquare2	29	koki	22784	4	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851057782	square	mixed	blueSquares	30	mipi	3973	4	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851074137	square	mixed	blueSquare2	31	keha	4323	5	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851092761	square	mixed	redSquare1	32	pohi	7859	5	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851109039	square	mixed	redSquares	33	koki	10282	5	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851123760	square	mixed	blueSquares	34	mipi	3717	5	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851155207	square	mixed	blueSquare1	35	koki	14229	5	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851187613	square	mixed	redSquare2	36	keha	18518	5	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851205643	square	mixed	blueSquares	37	pohi	4396	6	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851236398	square	mixed	blueSquare1	38	wamu	13905	6	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851246526	square	mixed	redSquare1	39	koki	2964	6	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851274112	square	mixed	blueSquare2	40	mepe	6206	6	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851299597	square	mixed	redSquares	41	koki	18229	6	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851313634	square	mixed	blueSquare1	42	gika	6166	7	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851321591	square	mixed	redSquare2	43	koki	1799	6	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851335561	square	mixed	blueSquare2	44	mepe	6266	7	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851353303	square	mixed	redSquare2	45	koki	12136	7	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851363131	square	mixed	redSquares	46	koki	2908	7	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851370217	square	mixed	redSquare1	47	pohi	1174	7	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851396482	square	mixed	blueSquares	48	mipi	17307	7	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851409207	square	mixed	redSquare1	49	koki	4671	8	drop
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851442568	square	mixed	blueSquare2	50	pelu	25504	8	drop
